Cod_comuna_x;NOM_COMUNA;Cod_barrio;NOM_BARRIO;BARRIO_AT;Grupo;sexo_persona;personas
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;A;MASCULINO;12
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;B;FEMENINO;27
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;B;MASCULINO;23
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;C;FEMENINO;23
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;C;MASCULINO;22
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;D;FEMENINO;1
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;D;MASCULINO;4
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;A;FEMENINO;17
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;A;MASCULINO;10
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;B;FEMENINO;24
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;B;MASCULINO;24
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;C;FEMENINO;45
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;C;MASCULINO;24
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;D;FEMENINO;4
3;03. SAN FRANCISCO;113;PUERTO RICO;SI;D;MASCULINO;4
4;04. OCCIDENTAL;77;GAITAN;SI;A;FEMENINO;289
4;04. OCCIDENTAL;77;GAITAN;SI;A;MASCULINO;222
4;04. OCCIDENTAL;77;GAITAN;SI;B;FEMENINO;806
4;04. OCCIDENTAL;77;GAITAN;SI;B;MASCULINO;661
4;04. OCCIDENTAL;77;GAITAN;SI;C;FEMENINO;782
4;04. OCCIDENTAL;77;GAITAN;SI;C;MASCULINO;750
4;04. OCCIDENTAL;77;GAITAN;SI;D;FEMENINO;98
4;04. OCCIDENTAL;77;GAITAN;SI;D;MASCULINO;117
4;04. OCCIDENTAL;78;GRANADA;SI;A;FEMENINO;24
4;04. OCCIDENTAL;78;GRANADA;SI;A;MASCULINO;33
4;04. OCCIDENTAL;78;GRANADA;SI;B;FEMENINO;137
4;04. OCCIDENTAL;78;GRANADA;SI;B;MASCULINO;115
4;04. OCCIDENTAL;78;GRANADA;SI;C;FEMENINO;159
4;04. OCCIDENTAL;78;GRANADA;SI;C;MASCULINO;196
4;04. OCCIDENTAL;78;GRANADA;SI;D;FEMENINO;25
4;04. OCCIDENTAL;78;GRANADA;SI;D;MASCULINO;38
4;04. OCCIDENTAL;79;LA FERIA;SI;A;FEMENINO;87
4;04. OCCIDENTAL;79;LA FERIA;SI;A;MASCULINO;61
4;04. OCCIDENTAL;79;LA FERIA;SI;B;FEMENINO;149
4;04. OCCIDENTAL;79;LA FERIA;SI;B;MASCULINO;120
4;04. OCCIDENTAL;79;LA FERIA;SI;C;FEMENINO;114
4;04. OCCIDENTAL;79;LA FERIA;SI;C;MASCULINO;96
4;04. OCCIDENTAL;79;LA FERIA;SI;D;FEMENINO;19
4;04. OCCIDENTAL;79;LA FERIA;SI;D;MASCULINO;12
4;04. OCCIDENTAL;80;NAPOLES;SI;A;FEMENINO;101
4;04. OCCIDENTAL;80;NAPOLES;SI;A;MASCULINO;98
4;04. OCCIDENTAL;80;NAPOLES;SI;B;FEMENINO;202
4;04. OCCIDENTAL;80;NAPOLES;SI;B;MASCULINO;170
4;04. OCCIDENTAL;80;NAPOLES;SI;C;FEMENINO;137
4;04. OCCIDENTAL;80;NAPOLES;SI;C;MASCULINO;151
4;04. OCCIDENTAL;80;NAPOLES;SI;D;FEMENINO;21
4;04. OCCIDENTAL;80;NAPOLES;SI;D;MASCULINO;23
4;04. OCCIDENTAL;82;GIRARDOT;SI;A;FEMENINO;358
4;04. OCCIDENTAL;82;GIRARDOT;SI;A;MASCULINO;310
4;04. OCCIDENTAL;82;GIRARDOT;SI;B;FEMENINO;1121
4;04. OCCIDENTAL;82;GIRARDOT;SI;B;MASCULINO;908
4;04. OCCIDENTAL;82;GIRARDOT;SI;C;FEMENINO;1090
4;04. OCCIDENTAL;82;GIRARDOT;SI;C;MASCULINO;1038
4;04. OCCIDENTAL;82;GIRARDOT;SI;D;FEMENINO;176
4;04. OCCIDENTAL;82;GIRARDOT;SI;D;MASCULINO;189
4;04. OCCIDENTAL;83;ZARABANDA;SI;A;FEMENINO;86
4;04. OCCIDENTAL;83;ZARABANDA;SI;A;MASCULINO;63
4;04. OCCIDENTAL;83;ZARABANDA;SI;B;FEMENINO;113
4;04. OCCIDENTAL;83;ZARABANDA;SI;B;MASCULINO;95
4;04. OCCIDENTAL;83;ZARABANDA;SI;C;FEMENINO;63
4;04. OCCIDENTAL;83;ZARABANDA;SI;C;MASCULINO;75
4;04. OCCIDENTAL;83;ZARABANDA;SI;D;MASCULINO;2
4;04. OCCIDENTAL;84;CUYANITA;NO;A;FEMENINO;137
4;04. OCCIDENTAL;84;CUYANITA;NO;A;MASCULINO;107
4;04. OCCIDENTAL;84;CUYANITA;NO;B;FEMENINO;157
4;04. OCCIDENTAL;84;CUYANITA;NO;B;MASCULINO;155
4;04. OCCIDENTAL;84;CUYANITA;NO;C;FEMENINO;64
4;04. OCCIDENTAL;84;CUYANITA;NO;C;MASCULINO;96
4;04. OCCIDENTAL;84;CUYANITA;NO;D;FEMENINO;1
4;04. OCCIDENTAL;84;CUYANITA;NO;D;MASCULINO;7
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;A;FEMENINO;101
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;A;MASCULINO;68
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;B;FEMENINO;168
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;B;MASCULINO;141
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;C;FEMENINO;98
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;C;MASCULINO;89
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;D;FEMENINO;3
4;04. OCCIDENTAL;85;CAMILO TORRES;SI;D;MASCULINO;9
4;04. OCCIDENTAL;86;SANTANDER;SI;A;FEMENINO;67
4;04. OCCIDENTAL;86;SANTANDER;SI;A;MASCULINO;44
4;04. OCCIDENTAL;86;SANTANDER;SI;B;FEMENINO;325
4;04. OCCIDENTAL;86;SANTANDER;SI;B;MASCULINO;292
4;04. OCCIDENTAL;86;SANTANDER;SI;C;FEMENINO;561
4;04. OCCIDENTAL;86;SANTANDER;SI;C;MASCULINO;455
4;04. OCCIDENTAL;86;SANTANDER;SI;D;FEMENINO;131
4;04. OCCIDENTAL;86;SANTANDER;SI;D;MASCULINO;124
4;04. OCCIDENTAL;87;DON BOSCO;SI;A;FEMENINO;66
4;04. OCCIDENTAL;87;DON BOSCO;SI;A;MASCULINO;45
4;04. OCCIDENTAL;87;DON BOSCO;SI;B;FEMENINO;199
4;04. OCCIDENTAL;87;DON BOSCO;SI;B;MASCULINO;151
4;04. OCCIDENTAL;87;DON BOSCO;SI;C;FEMENINO;234
4;04. OCCIDENTAL;87;DON BOSCO;SI;C;MASCULINO;221
4;04. OCCIDENTAL;87;DON BOSCO;SI;D;FEMENINO;29
4;04. OCCIDENTAL;87;DON BOSCO;SI;D;MASCULINO;40
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;A;FEMENINO;58
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;A;MASCULINO;55
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;B;FEMENINO;107
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;B;MASCULINO;112
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;C;FEMENINO;35
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;C;MASCULINO;42
4;04. OCCIDENTAL;89;NAPOLES CURTIEMBRE;NO;D;FEMENINO;10
