Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;tip_actividad_mes;personas
1;0;SIN CORREGIMIENTO;38;COLSEGUROS NORTE;1-COLSEGUROS NORTE;0;0;4;154
1;0;SIN CORREGIMIENTO;38;COLSEGUROS NORTE;1-COLSEGUROS NORTE;0;0;6;22
1;0;SIN CORREGIMIENTO;38;COLSEGUROS NORTE;1-COLSEGUROS NORTE;0;0;7;29
1;0;SIN CORREGIMIENTO;38;COLSEGUROS NORTE;1-COLSEGUROS NORTE;0;0;9;107
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;0;13
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;1;71
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;2;22
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;3;30
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;4;25
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;6;1
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;7;7
1;0;SIN CORREGIMIENTO;39;OMAGA I ;1-OMAGA I ;OMAGA I;SI;9;25
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;0;30
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;1;160
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;2;53
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;3;82
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;4;53
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;6;9
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;7;21
1;0;SIN CORREGIMIENTO;40;MIRAMAR;1-MIRAMAR;MIRAMAR;SI;9;55
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;0;64
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;1;372
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;2;114
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;3;221
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;4;173
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;6;12
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;7;22
1;0;SIN CORREGIMIENTO;41;BALCONES DEL KENNEDY;1-BALCONES DEL KENNEDY;BALCONES DEL KENEDY;SI;9;143
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;0;22
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;1;119
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;2;36
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;3;55
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;4;60
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;6;1
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;7;2
1;0;SIN CORREGIMIENTO;42;VILLA MARIA;1-VILLA MARIA;VILLA MARIA I;SI;9;79
1;0;SIN CORREGIMIENTO;43;ASENTAMIENTO VILLA MARIA;1-ASENTAMIENTO VILLA MARIA;NO;0;0;1
1;0;SIN CORREGIMIENTO;43;ASENTAMIENTO VILLA MARIA;1-ASENTAMIENTO VILLA MARIA;NO;0;1;1
1;0;SIN CORREGIMIENTO;43;ASENTAMIENTO VILLA MARIA;1-ASENTAMIENTO VILLA MARIA;NO;0;4;1
1;0;SIN CORREGIMIENTO;45;LOS ANGELES;1-LOS ANGELES;0;0;1;1
1;0;SIN CORREGIMIENTO;45;LOS ANGELES;1-LOS ANGELES;0;0;6;1
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;0;81
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;1;347
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;2;118
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;3;180
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;4;184
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;6;26
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;7;23
1;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;1-OLAS ALTAS Y BAJAS;OLAS ALTAS;SI;9;102
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;0;39
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;1;240
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;2;62
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;3;131
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;4;110
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;6;5
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;7;10
1;0;SIN CORREGIMIENTO;49;PAISAJES DEL NORTE;1-PAISAJES DEL NORTE;0;0;9;120
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;0;386
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;1;1791
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;2;611
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;3;1048
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;4;880
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;6;75
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;7;168
1;0;SIN CORREGIMIENTO;50;VILLA ROSA;1-VILLA ROSA;VILLA ROSA;SI;9;656
1;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;1-MIRADOR NORTE;0;0;2;1
1;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;1-MIRADOR NORTE;0;0;9;1
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;0;98
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;1;347
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;2;218
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;3;258
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;4;188
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;6;3
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;7;55
1;0;SIN CORREGIMIENTO;55;CLAVERIANO;1-CLAVERIANO;CLAVERIANO;SI;9;211
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;0;95
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;1;335
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;2;173
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;3;223
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;4;194
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;6;2
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;7;32
1;0;SIN CORREGIMIENTO;56;ALTOS DEL PROGRESO;1-ALTOS DEL PROGRESO;ALTOS DEL PROGRESO;SI;9;182
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;0;16
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;1;78
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;2;22
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;3;34
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;4;33
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;6;6
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;7;4
1;0;SIN CORREGIMIENTO;58;13 DE JUNIO;1-13 DE JUNIO;13 DE JUNIO;SI;9;16
1;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;1-VILLA MERCEDES;0;0;1;1
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;0;8
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;1;33
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;2;12
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;3;11
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;4;16
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;7;2
1;0;SIN CORREGIMIENTO;88;CAFE MADRID LA 40;1-CAFE MADRID LA 40;0;0;9;15
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;0;3
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;1;1
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;2;7
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;3;6
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;4;3
1;0;SIN CORREGIMIENTO;91;TEJADITOS;1-TEJADITOS;0;0;9;5
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;0;54
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;1;199
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;2;57
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;3;132
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;4;97
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;6;1
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;7;17
1;0;SIN CORREGIMIENTO;94;EL NOGAL 2;1-EL NOGAL 2;0;0;9;93
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;0;2;2
1;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;1-LIMONCITO MORRORRICO;0;0;3;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;2;1
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;3;2
1;0;SIN CORREGIMIENTO;229;VILLA SARA;1-VILLA SARA;0;0;4;1
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;0;14
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;1;50
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;2;16
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;3;28
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;4;24
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;7;3
1;0;SIN CORREGIMIENTO;230;VILLA ALICIA;1-VILLA ALICIA;0;0;9;33
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;0;3
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;1;37
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;2;14
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;3;23
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;4;21
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;6;2
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;7;1
1;0;SIN CORREGIMIENTO;235;DELICIAS NORTE;1-DELICIAS NORTE;0;0;9;13
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;0;1;1
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;0;3;2
1;0;SIN CORREGIMIENTO;244;VILLA FLOR;1-VILLA FLOR;0;0;4;1
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;0;38
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;1;151
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;2;53
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;3;82
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;4;73
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;6;2
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;7;11
1;0;SIN CORREGIMIENTO;247;LA FORTUNA;1-LA FORTUNA;0;0;9;91
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;0;25
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;1;121
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;2;45
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;3;94
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;4;62
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;6;3
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;7;9
1;0;SIN CORREGIMIENTO;281;SAN IGNACIO REAL;1-SAN IGNACIO REAL;0;0;9;64
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;0;15
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;1;44
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;2;12
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;3;30
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;4;21
1;0;SIN CORREGIMIENTO;291;CAMINOS DE PAZ;1-CAMINOS DE PAZ;0;0;9;27
1;0;SIN CORREGIMIENTO;292;LAS TUNAS;1-LAS TUNAS;0;0;2;1
1;0;SIN CORREGIMIENTO;292;LAS TUNAS;1-LAS TUNAS;0;0;9;1
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;0;46
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;1;268
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;2;119
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;3;131
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;4;147
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;5;1
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;6;21
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;7;18
1;0;SIN CORREGIMIENTO;297;TEJAR II;1-TEJAR II;TEJAR NORTE;SI;9;102
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;0;25
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;1;167
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;2;84
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;3;110
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;4;120
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;6;12
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;7;15
1;0;SIN CORREGIMIENTO;298;TEJAR I;1-TEJAR I;TEJAR NORTE;SI;9;69
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;0;27
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;1;180
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;2;75
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;3;121
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;4;87
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;6;5
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;7;23
1;0;SIN CORREGIMIENTO;299;OMAGA II;1-OMAGA II;OMAGA II;SI;9;82
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;0;19
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;1;137
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;2;35
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;3;65
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;4;50
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;6;1
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;7;9
1;0;SIN CORREGIMIENTO;301;CERVUNION;1-CERVUNION;0;0;9;77
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;0;3
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;1;7
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;2;2
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;3;5
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;4;2
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;6;2
1;0;SIN CORREGIMIENTO;302;ASENTAMIENTO LUZ DE ESPERANZA;1-ASENTAMIENTO LUZ DE ESPERANZA;LUZ DE ESPERENZA;0;9;7
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;0;40
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;1;194
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;2;53
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;3;107
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;4;89
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;6;4
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;7;11
1;0;SIN CORREGIMIENTO;305;SAN VALENTIN;1-SAN VALENTIN;0;0;9;100
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;0;66
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;1;334
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;2;176
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;3;240
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;4;179
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;6;3
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;7;48
1;0;SIN CORREGIMIENTO;311;ALTOS DE BETANIA;1-ALTOS DE BETANIA;BETANIA;SI;9;193
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;0;127
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;1;756
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;2;314
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;3;510
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;4;408
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;6;13
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;7;47
1;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;1-CAMPESTRE NORTE ;0;0;9;432
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;0;25
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;1;142
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;2;73
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;3;80
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;4;83
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;6;1
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;7;16
1;0;SIN CORREGIMIENTO;332;BONANZA CAMPESTRE;1-BONANZA CAMPESTRE;0;0;9;82
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;0;54
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;1;258
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;2;101
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;3;227
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;4;164
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;6;2
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;7;18
1;0;SIN CORREGIMIENTO;335;PUENTE NARIÑO;1-PUENTE NARIÑO;0;0;9;219
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;0;5
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;1;28
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;2;15
1;0;SIN CORREGIMIENTO;338;CAFE MADRID LA SEXTA;1-CAFE MADRID LA SEXTA;0;0;3;17
