Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;ind_leer_escribir;personas
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;9;142
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1;3122
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2;248
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;9;301
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;132
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;9;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;1;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;166
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2;11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;9;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;1;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;9;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;1;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;9;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;1;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;1;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;1;71
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;2;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;9;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;1;377
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;2;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;9;31
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;1;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;9;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1;26
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;9;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;507
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2;27
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;9;52
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;1856
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2;104
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;9;144
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;820
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;2;44
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;9;68
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;4151
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2;200
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;9;300
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;1;653
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;2;36
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;9;39
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;1;1151
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;2;38
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;9;63
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;1;1856
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;2;80
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;9;119
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;1;205
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;2;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;9;16
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;1;11
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;9;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;1;113
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;2;8
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;9;9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1;129
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;2;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;9;18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;1;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;1;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;1;49
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;2;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;9;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;1;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;9;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENT÷N;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;1;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;1;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;1;354
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;2;43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;9;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;1;289
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;2;41
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;9;61
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;1;110
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;2;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;9;16
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;1;1363
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;2;106
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;9;202
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MAR÷A C‡RDOBA;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;1;444
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;2;38
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;9;60
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;9;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITµN;1;3293
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITµN;2;158
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITµN;9;274
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;1;653
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;2;31
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;9;43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;1;566
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;2;30
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;9;62
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;1;785
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;2;50
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;9;68
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;1;4550
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;2;239
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;9;401
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;1;407
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;2;32
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;9;58
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;1;597
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;2;37
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;9;90
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;1;582
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;2;34
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;9;61
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;1;1820
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;2;70
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;9;109
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;1;864
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;2;54
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;9;67
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;1;372
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;2;17
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;9;43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;1;736
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;2;61
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;9;91
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;1;1641
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;2;105
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;9;151
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;1;261
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;2;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;9;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;1;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;1;28
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;2;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;9;1
