Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;Grupo;personas
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;C;6
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;B;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;A;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;A;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;102;LOS PINOS;B;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;103;LA FLORA MORRORRICO;B;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;103;LA FLORA MORRORRICO;C;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;A;50
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;B;164
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;C;148
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;D;28
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;105;LA MALA•A;A;35
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;105;LA MALA•A;B;153
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;105;LA MALA•A;C;122
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;105;LA MALA•A;D;30
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;A;21
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;B;17
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;C;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;A;184
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;B;628
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;C;399
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;D;51
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;109;VEGAS DE MORRORRICO;A;85
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;109;VEGAS DE MORRORRICO;B;282
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;109;VEGAS DE MORRORRICO;C;336
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;109;VEGAS DE MORRORRICO;D;63
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;A;72
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;B;186
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;C;150
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;D;13
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;A;134
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;B;382
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;C;584
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;D;80
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;A;752
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;B;1464
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;C;1123
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;D;137
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;A;236
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;B;664
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;C;533
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;D;81
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;A;619
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;B;1616
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;C;1092
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;D;132
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;A;382
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;B;1066
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;C;1075
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;D;162
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;D;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;A;246
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;B;576
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;C;441
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;D;44
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;369;MIRAMANGA;A;176
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;369;MIRAMANGA;B;242
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;369;MIRAMANGA;C;143
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;369;MIRAMANGA;D;2
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;C;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;A;83
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;B;116
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;C;56
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;D;3
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;B;4
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;C;10
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;A;6
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;A;44
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;B;60
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;C;20
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;D;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;A;13
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;B;16
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;C;7
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;C;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;B;4
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;C;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOL÷VAR;C;2
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;B;3
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;A;33
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;B;68
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;C;82
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;D;17
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;A;10
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;B;46
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;C;87
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;D;28
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;215;PORTON DEL TEJAR;B;2
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;215;PORTON DEL TEJAR;C;1
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;215;PORTON DEL TEJAR;D;1
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;216;ALTOS DEL CACIQUE;A;5
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;216;ALTOS DEL CACIQUE;B;3
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;216;ALTOS DEL CACIQUE;C;2
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;217;HACIENDA SAN JUAN;A;3
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;217;HACIENDA SAN JUAN;C;5
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;A;48
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;B;82
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;C;166
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;D;21
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;219;SANTA BARBARA CASAS;A;7
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;219;SANTA BARBARA CASAS;B;15
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;219;SANTA BARBARA CASAS;C;6
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;315;LAGOS DEL CACIQUE;A;7
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;341;BOSQUE DEL CACIQUE;A;7
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;341;BOSQUE DEL CACIQUE;B;2
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;341;BOSQUE DEL CACIQUE;C;22
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;341;BOSQUE DEL CACIQUE;D;5
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;C;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;D;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;C;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;B;7
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;C;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;A;201
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;B;257
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;C;184
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;D;11
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;A;14
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;B;28
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;C;14
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;D;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;A;78
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;B;411
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;C;564
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;D;133
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;A;4
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;B;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;C;6
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;B;16
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;C;16
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;A;21
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;B;25
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;C;34
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;D;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;A;427
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;B;1213
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;C;1386
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;D;221
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;(blank);12
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;B;7
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;C;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;A;33
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;B;17
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;C;33
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;D;7
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;B;5
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;A;46
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;B;234
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;C;255
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;D;59
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;A;38
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;B;9
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;C;4
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;D;1
99;0;SIN CORREGIMIENTO;246;EL PEDREGAL;0;BARRIO_S4;A;3
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;A;32
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;B;5
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;C;2
99;0;SIN CORREGIMIENTO;261;VIJAGUAL;0;BARRIO_S4;A;4
99;0;SIN CORREGIMIENTO;261;VIJAGUAL;0;BARRIO_S4;B;5
99;0;SIN CORREGIMIENTO;267;LA SABANA;0;BARRIO_S4;C;4
99;0;SIN CORREGIMIENTO;269;ANGELINOS;0;BARRIO_S4;A;1
99;0;SIN CORREGIMIENTO;277;SANTA BARBARA;0;BARRIO_S4;A;12
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;A;31
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;B;30
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;C;4
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;A;12
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;B;2
99;0;SIN CORREGIMIENTO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;A;4
99;0;SIN CORREGIMIENTO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;B;1
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;A;71
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;B;58
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;C;34
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;D;8
99;1;CORREGIMIENTO UNO;246;EL PEDREGAL;0;BARRIO_S4;A;12
99;1;CORREGIMIENTO UNO;248;LA MALA•A;0;BARRIO_S4;C;1
99;1;CORREGIMIENTO UNO;250;RETIRO GRANDE;0;BARRIO_S4;B;4
99;1;CORREGIMIENTO UNO;255;LOS SANTOS;0;BARRIO_S4;A;4
99;1;CORREGIMIENTO UNO;255;LOS SANTOS;0;BARRIO_S4;B;1
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;A;79
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;B;85
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;C;34
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;D;13
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;A;65
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;B;39
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;C;37
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;D;4
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;A;108
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;B;76
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;C;20
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;D;9
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;A;43
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;B;19
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;C;7
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;A;50
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;B;39
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;C;6
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;D;1
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;A;38
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;B;67
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;C;68
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;D;14
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;A;82
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;B;124
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;C;86
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;D;18
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;A;63
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;B;73
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;C;69
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;D;14
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;A;100
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;B;212
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;C;99
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;D;16
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;A;123
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;B;144
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;C;51
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;D;9
99;1;CORREGIMIENTO UNO;277;SANTA BARBARA;0;BARRIO_S4;B;6
99;1;CORREGIMIENTO UNO;282;CAPILLA BAJA;0;BARRIO_S4;B;5
99;1;CORREGIMIENTO UNO;282;CAPILLA BAJA;0;BARRIO_S4;C;3
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;A;157
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;B;296
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;C;270
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;D;45
99;1;CORREGIMIENTO UNO;355;EL PEDREGAL;0;BARRIO_S4;A;2
99;1;CORREGIMIENTO UNO;355;EL PEDREGAL;0;BARRIO_S4;B;2
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;A;201
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;B;284
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;C;288
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;D;69
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;A;133
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;B;139
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;C;136
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;D;29
99;1;CORREGIMIENTO UNO;999;SIN VEREDA;0;BARRIO_S4;A;4
99;1;CORREGIMIENTO UNO;999;SIN VEREDA;0;BARRIO_S4;B;1
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;A;45
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;B;50
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;C;78
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;D;10
99;2;CORREGIMIENTO DOS;246;EL PEDREGAL;0;BARRIO_S4;A;3
99;2;CORREGIMIENTO DOS;246;EL PEDREGAL;0;BARRIO_S4;B;8
99;2;CORREGIMIENTO DOS;251;SAN JOSE;0;BARRIO_S4;A;3
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;A;66
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;B;92
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;C;25
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;D;11
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;A;55
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;B;25
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;C;1
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;D;1
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;A;70
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;B;141
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;C;24
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;D;7
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;A;135
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;B;45
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;C;13
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;D;1
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;A;29
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;B;79
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;C;19
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;D;1
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;A;81
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;B;47
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;C;16
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;D;6
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;A;95
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;B;57
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;C;25
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;D;2
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;A;34
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;B;33
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;C;14
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;D;3
99;2;CORREGIMIENTO DOS;267;LA SABANA;0;BARRIO_S4;A;4
99;2;CORREGIMIENTO DOS;269;ANGELINOS;0;BARRIO_S4;B;11
99;2;CORREGIMIENTO DOS;269;ANGELINOS;0;BARRIO_S4;C;11
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;A;157
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;B;110
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;C;37
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;D;5
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;A;68
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;B;37
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;C;20
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;D;6
99;2;CORREGIMIENTO DOS;295;EL NOGAL;0;BARRIO_S4;B;5
99;2;CORREGIMIENTO DOS;295;EL NOGAL;0;BARRIO_S4;C;8
99;2;CORREGIMIENTO DOS;358;VILLA CARMELO;0;BARRIO_S4;A;2
99;2;CORREGIMIENTO DOS;358;VILLA CARMELO;0;BARRIO_S4;B;3
99;2;CORREGIMIENTO DOS;358;VILLA CARMELO;0;BARRIO_S4;C;2
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;A;4
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;B;4
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;C;1
99;2;CORREGIMIENTO DOS;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;A;26
99;3;CORREGIMIENTO TRES;0;SIN VEREDA;0;BARRIO_S4;B;1
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;A;59
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;B;61
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;C;54
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;D;11
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;A;156
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;B;121
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;C;94
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;D;24
